sample_id,alpha_betz_warning,alpha_bm_warning,m_lb,tau_recovery,q_nj_warning,ierq_max_bg,erq_cap_mg
139,0.7133215235173702,0.6727520839869976,0.8148679742589593,42.094711498357356,67.2921803407371,6.044859187677503,86601.7515771091
140,0.7133215235173702,0.6727520839869976,0.8148679742589593,31.62290903739631,76.49970725178719,6.044859187677503,86601.7515771091
141,0.7133215235173702,0.6727520839869976,0.8148679742589593,31.62290903739631,67.2921803407371,6.268829684704542,86601.7515771091
142,0.7133215235173702,0.6727520839869976,0.8148679742589593,31.62290903739631,67.2921803407371,6.044859187677503,58442.710153758526
143,0.7133215235173702,0.6727520839869976,0.8148679742589593,31.62290903739631,67.2921803407371,6.044859187677503,86601.7515771091
144,0.7699787295982241,0.7290305271372199,1.214122629724443,20.47769444063306,69.43159345537424,6.150598011445254,81304.53396588564
145,0.7489525373652577,0.7290305271372199,1.214122629724443,20.47769444063306,69.43159345537424,6.150598011445254,81304.53396588564
146,0.7699787295982241,0.7830941430851818,1.214122629724443,20.47769444063306,69.43159345537424,6.150598011445254,81304.53396588564
147,0.7699787295982241,0.7290305271372199,1.2169159785844386,20.47769444063306,69.43159345537424,6.150598011445254,81304.53396588564
148,0.7699787295982241,0.7290305271372199,1.214122629724443,44.51064446941018,69.43159345537424,6.150598011445254,81304.53396588564
149,0.7699787295982241,0.7290305271372199,1.214122629724443,20.47769444063306,78.86635027825832,6.150598011445254,81304.53396588564
150,0.7699787295982241,0.7290305271372199,1.214122629724443,20.47769444063306,69.43159345537424,7.170796345453709,81304.53396588564
151,0.7699787295982241,0.7290305271372199,1.214122629724443,20.47769444063306,69.43159345537424,6.150598011445254,60676.86639726162
152,0.7699787295982241,0.7830941430851818,1.2169159785844386,44.51064446941018,78.86635027825832,7.170796345453709,60676.86639726162
153,0.7489525373652577,0.7290305271372199,1.2169159785844386,44.51064446941018,78.86635027825832,7.170796345453709,60676.86639726162
154,0.7489525373652577,0.7830941430851818,1.214122629724443,44.51064446941018,78.86635027825832,7.170796345453709,60676.86639726162
155,0.7489525373652577,0.7830941430851818,1.2169159785844386,20.47769444063306,78.86635027825832,7.170796345453709,60676.86639726162
156,0.7489525373652577,0.7830941430851818,1.2169159785844386,44.51064446941018,69.43159345537424,7.170796345453709,60676.86639726162
157,0.7489525373652577,0.7830941430851818,1.2169159785844386,44.51064446941018,78.86635027825832,6.150598011445254,60676.86639726162
158,0.7489525373652577,0.7830941430851818,1.2169159785844386,44.51064446941018,78.86635027825832,7.170796345453709,81304.53396588564
159,0.7489525373652577,0.7830941430851818,1.2169159785844386,44.51064446941018,78.86635027825832,7.170796345453709,60676.86639726162
160,0.8238091187179089,0.6533055999875068,0.8702887794934213,32.84830111544579,60.8926291950047,5.106652828399092,74590.46496078372
161,0.7985035474970936,0.6533055999875068,0.8702887794934213,32.84830111544579,60.8926291950047,5.106652828399092,74590.46496078372
162,0.8238091187179089,0.6916842192038893,0.8702887794934213,32.84830111544579,60.8926291950047,5.106652828399092,74590.46496078372
163,0.8238091187179089,0.6533055999875068,1.0804114136844873,32.84830111544579,60.8926291950047,5.106652828399092,74590.46496078372
164,0.8238091187179089,0.6533055999875068,0.8702887794934213,32.813811586238444,60.8926291950047,5.106652828399092,74590.46496078372
165,0.8238091187179089,0.6533055999875068,0.8702887794934213,32.84830111544579,74.5128658786416,5.106652828399092,74590.46496078372
166,0.8238091187179089,0.6533055999875068,0.8702887794934213,32.84830111544579,60.8926291950047,5.080770428758115,74590.46496078372
167,0.8238091187179089,0.6533055999875068,0.8702887794934213,32.84830111544579,60.8926291950047,5.106652828399092,93608.05787146091
168,0.8238091187179089,0.6916842192038893,1.0804114136844873,32.813811586238444,74.5128658786416,5.080770428758115,93608.05787146091
169,0.7985035474970936,0.6533055999875068,1.0804114136844873,32.813811586238444,74.5128658786416,5.080770428758115,93608.05787146091
170,0.7985035474970936,0.6916842192038893,0.8702887794934213,32.813811586238444,74.5128658786416,5.080770428758115,93608.05787146091
171,0.7985035474970936,0.6916842192038893,1.0804114136844873,32.84830111544579,74.5128658786416,5.080770428758115,93608.05787146091
172,0.7985035474970936,0.6916842192038893,1.0804114136844873,32.813811586238444,60.8926291950047,5.080770428758115,93608.05787146091
173,0.7985035474970936,0.6916842192038893,1.0804114136844873,32.813811586238444,74.5128658786416,5.106652828399092,93608.05787146091
174,0.7985035474970936,0.6916842192038893,1.0804114136844873,32.813811586238444,74.5128658786416,5.080770428758115,74590.46496078372
175,0.7985035474970936,0.6916842192038893,1.0804114136844873,32.813811586238444,74.5128658786416,5.080770428758115,93608.05787146091
176,0.6727552257105708,0.7513198965787888,1.0541652590036392,29.89180556498468,72.57071500644088,7.4885726580396295,98164.59184512496
177,0.6621134088933468,0.7513198965787888,1.0541652590036392,29.89180556498468,72.57071500644088,7.4885726580396295,98164.59184512496
178,0.6727552257105708,0.6125670784711837,1.0541652590036392,29.89180556498468,72.57071500644088,7.4885726580396295,98164.59184512496
179,0.6727552257105708,0.7513198965787888,0.9513116828165948,29.89180556498468,72.57071500644088,7.4885726580396295,98164.59184512496
180,0.6727552257105708,0.7513198965787888,1.0541652590036392,21.446268404833972,72.57071500644088,7.4885726580396295,98164.59184512496
181,0.6727552257105708,0.7513198965787888,1.0541652590036392,29.89180556498468,61.71189280226827,7.4885726580396295,98164.59184512496
182,0.6727552257105708,0.7513198965787888,1.0541652590036392,29.89180556498468,72.57071500644088,6.845135362818837,98164.59184512496
183,0.6727552257105708,0.7513198965787888,1.0541652590036392,29.89180556498468,72.57071500644088,7.4885726580396295,66120.29103562236
184,0.6727552257105708,0.6125670784711837,0.9513116828165948,21.446268404833972,61.71189280226827,6.845135362818837,66120.29103562236
185,0.6621134088933468,0.7513198965787888,0.9513116828165948,21.446268404833972,61.71189280226827,6.845135362818837,66120.29103562236
186,0.6621134088933468,0.6125670784711837,1.0541652590036392,21.446268404833972,61.71189280226827,6.845135362818837,66120.29103562236
187,0.6621134088933468,0.6125670784711837,0.9513116828165948,29.89180556498468,61.71189280226827,6.845135362818837,66120.29103562236
188,0.6621134088933468,0.6125670784711837,0.9513116828165948,21.446268404833972,72.57071500644088,6.845135362818837,66120.29103562236
189,0.6621134088933468,0.6125670784711837,0.9513116828165948,21.446268404833972,61.71189280226827,7.4885726580396295,66120.29103562236
190,0.6621134088933468,0.6125670784711837,0.9513116828165948,21.446268404833972,61.71189280226827,6.845135362818837,98164.59184512496
191,0.6621134088933468,0.6125670784711837,0.9513116828165948,21.446268404833972,61.71189280226827,6.845135362818837,66120.29103562236
192,0.6567951637879014,0.6837761845067143,1.1660231072455645,27.245376869104803,71.51901260018349,6.7290600296109915,67231.04962147772
193,0.8270439982041716,0.6837761845067143,1.1660231072455645,27.245376869104803,71.51901260018349,6.7290600296109915,67231.04962147772
194,0.6567951637879014,0.721992257386446,1.1660231072455645,27.245376869104803,71.51901260018349,6.7290600296109915,67231.04962147772
195,0.6567951637879014,0.6837761845067143,1.1734426594339311,27.245376869104803,71.51901260018349,6.7290600296109915,67231.04962147772
196,0.6567951637879014,0.6837761845067143,1.1660231072455645,36.97366510052234,71.51901260018349,6.7290600296109915,67231.04962147772
197,0.6567951637879014,0.6837761845067143,1.1660231072455645,27.245376869104803,64.89043980836868,6.7290600296109915,67231.04962147772
198,0.6567951637879014,0.6837761845067143,1.1660231072455645,27.245376869104803,71.51901260018349,5.4587604640983045,67231.04962147772
199,0.6567951637879014,0.6837761845067143,1.1660231072455645,27.245376869104803,71.51901260018349,6.7290600296109915,50379.46691736579
200,0.6567951637879014,0.721992257386446,1.1734426594339311,36.97366510052234,64.89043980836868,5.4587604640983045,50379.46691736579
201,0.8270439982041716,0.6837761845067143,1.1734426594339311,36.97366510052234,64.89043980836868,5.4587604640983045,50379.46691736579
202,0.8270439982041716,0.721992257386446,1.1660231072455645,36.97366510052234,64.89043980836868,5.4587604640983045,50379.46691736579
203,0.8270439982041716,0.721992257386446,1.1734426594339311,27.245376869104803,64.89043980836868,5.4587604640983045,50379.46691736579
204,0.8270439982041716,0.721992257386446,1.1734426594339311,36.97366510052234,71.51901260018349,5.4587604640983045,50379.46691736579
205,0.8270439982041716,0.721992257386446,1.1734426594339311,36.97366510052234,64.89043980836868,6.7290600296109915,50379.46691736579
206,0.8270439982041716,0.721992257386446,1.1734426594339311,36.97366510052234,64.89043980836868,5.4587604640983045,67231.04962147772
207,0.8270439982041716,0.721992257386446,1.1734426594339311,36.97366510052234,64.89043980836868,5.4587604640983045,50379.46691736579
208,0.8086183150857686,0.7708170782402158,0.9749530027620494,36.886366391554475,64.45154134184122,5.675731019582599,91263.13091255724
209,0.6851385226100684,0.7708170782402158,0.9749530027620494,36.886366391554475,64.45154134184122,5.675731019582599,91263.13091255724
210,0.8086183150857686,0.6323526329919695,0.9749530027620494,36.886366391554475,64.45154134184122,5.675731019582599,91263.13091255724
211,0.8086183150857686,0.7708170782402158,0.7948343027383089,36.886366391554475,64.45154134184122,5.675731019582599,91263.13091255724
212,0.8086183150857686,0.7708170782402158,0.9749530027620494,23.145833290182054,64.45154134184122,5.675731019582599,91263.13091255724
213,0.8086183150857686,0.7708170782402158,0.9749530027620494,36.886366391554475,71.46079516038299,5.675731019582599,91263.13091255724
214,0.8086183150857686,0.7708170782402158,0.9749530027620494,36.886366391554475,64.45154134184122,6.506896857172251,91263.13091255724
215,0.8086183150857686,0.7708170782402158,0.9749530027620494,36.886366391554475,64.45154134184122,5.675731019582599,77390.75347781181
216,0.8086183150857686,0.6323526329919695,0.7948343027383089,23.145833290182054,71.46079516038299,6.506896857172251,77390.75347781181
217,0.6851385226100684,0.7708170782402158,0.7948343027383089,23.145833290182054,71.46079516038299,6.506896857172251,77390.75347781181
218,0.6851385226100684,0.6323526329919695,0.9749530027620494,23.145833290182054,71.46079516038299,6.506896857172251,77390.75347781181
219,0.6851385226100684,0.6323526329919695,0.7948343027383089,36.886366391554475,71.46079516038299,6.506896857172251,77390.75347781181
220,0.6851385226100684,0.6323526329919695,0.7948343027383089,23.145833290182054,64.45154134184122,6.506896857172251,77390.75347781181
221,0.6851385226100684,0.6323526329919695,0.7948343027383089,23.145833290182054,71.46079516038299,5.675731019582599,77390.75347781181
222,0.6851385226100684,0.6323526329919695,0.7948343027383089,23.145833290182054,71.46079516038299,6.506896857172251,91263.13091255724
223,0.6851385226100684,0.6323526329919695,0.7948343027383089,23.145833290182054,71.46079516038299,6.506896857172251,77390.75347781181
224,0.7609385523572564,0.5958604795485735,1.0685581164434552,24.260127362795174,65.87380664423108,5.566712853033096,52908.436907455325
225,0.7339975466579198,0.5958604795485735,1.0685581164434552,24.260127362795174,65.87380664423108,5.566712853033096,52908.436907455325
226,0.7609385523572564,0.6425174191221594,1.0685581164434552,24.260127362795174,65.87380664423108,5.566712853033096,52908.436907455325
227,0.7609385523572564,0.5958604795485735,0.9078423590399325,24.260127362795174,65.87380664423108,5.566712853033096,52908.436907455325
