sample_id,alpha_betz_warning,alpha_bm_warning,m_lb,ierq_max_bg,erq_cap_mg,q_nj_warning
63,0.7467868737503887,0.6919004320725799,0.891513064969331,4.135893784463406,55302.08135023713,58.535383297130466
64,0.6676338694617152,0.7873848067224026,0.891513064969331,4.135893784463406,55302.08135023713,58.535383297130466
65,0.6676338694617152,0.6919004320725799,0.9268369595520198,4.135893784463406,55302.08135023713,58.535383297130466
66,0.6676338694617152,0.6919004320725799,0.891513064969331,7.441280662082136,55302.08135023713,58.535383297130466
67,0.6676338694617152,0.6919004320725799,0.891513064969331,4.135893784463406,81466.6154794395,58.535383297130466
68,0.6676338694617152,0.6919004320725799,0.891513064969331,4.135893784463406,55302.08135023713,76.54374672099948
69,0.6676338694617152,0.6919004320725799,0.891513064969331,4.135893784463406,55302.08135023713,58.535383297130466
70,0.65530522685498,0.6791652777791023,1.0187700297683477,5.799709484912455,63023.79863336682,68.94004810601473
71,0.8243635361641646,0.6791652777791023,1.0187700297683477,5.799709484912455,63023.79863336682,68.94004810601473
72,0.65530522685498,0.6149883387237787,1.0187700297683477,5.799709484912455,63023.79863336682,68.94004810601473
73,0.65530522685498,0.6791652777791023,1.2456764997914433,5.799709484912455,63023.79863336682,68.94004810601473
74,0.65530522685498,0.6791652777791023,1.0187700297683477,8.009144492447376,63023.79863336682,68.94004810601473
75,0.65530522685498,0.6791652777791023,1.0187700297683477,5.799709484912455,98502.3950226605,68.94004810601473
76,0.65530522685498,0.6791652777791023,1.0187700297683477,5.799709484912455,63023.79863336682,72.58108389563859
77,0.65530522685498,0.6149883387237787,1.2456764997914433,8.009144492447376,98502.3950226605,72.58108389563859
78,0.8243635361641646,0.6791652777791023,1.2456764997914433,8.009144492447376,98502.3950226605,72.58108389563859
79,0.8243635361641646,0.6149883387237787,1.0187700297683477,8.009144492447376,98502.3950226605,72.58108389563859
80,0.8243635361641646,0.6149883387237787,1.2456764997914433,5.799709484912455,98502.3950226605,72.58108389563859
81,0.8243635361641646,0.6149883387237787,1.2456764997914433,8.009144492447376,63023.79863336682,72.58108389563859
82,0.8243635361641646,0.6149883387237787,1.2456764997914433,8.009144492447376,98502.3950226605,68.94004810601473
83,0.8243635361641646,0.6149883387237787,1.2456764997914433,8.009144492447376,98502.3950226605,72.58108389563859
84,0.7223618965223432,0.695470522493124,0.7547274995595217,8.753796821460128,54744.91990171373,60.8342167455703
85,0.7176196084916592,0.695470522493124,0.7547274995595217,8.753796821460128,54744.91990171373,60.8342167455703
86,0.7223618965223432,0.688013212159276,0.7547274995595217,8.753796821460128,54744.91990171373,60.8342167455703
87,0.7223618965223432,0.695470522493124,1.1094429176300764,8.753796821460128,54744.91990171373,60.8342167455703
88,0.7223618965223432,0.695470522493124,0.7547274995595217,7.497179332189262,54744.91990171373,60.8342167455703
89,0.7223618965223432,0.695470522493124,0.7547274995595217,8.753796821460128,86858.31101611257,60.8342167455703
90,0.7223618965223432,0.695470522493124,0.7547274995595217,8.753796821460128,54744.91990171373,84.0315824560821
91,0.7223618965223432,0.688013212159276,1.1094429176300764,7.497179332189262,86858.31101611257,84.0315824560821
92,0.7176196084916592,0.695470522493124,1.1094429176300764,7.497179332189262,86858.31101611257,84.0315824560821
93,0.7176196084916592,0.688013212159276,0.7547274995595217,7.497179332189262,86858.31101611257,84.0315824560821
94,0.7176196084916592,0.688013212159276,1.1094429176300764,8.753796821460128,86858.31101611257,84.0315824560821
95,0.7176196084916592,0.688013212159276,1.1094429176300764,7.497179332189262,54744.91990171373,84.0315824560821
96,0.7176196084916592,0.688013212159276,1.1094429176300764,7.497179332189262,86858.31101611257,60.8342167455703
97,0.7176196084916592,0.688013212159276,1.1094429176300764,7.497179332189262,86858.31101611257,84.0315824560821
98,0.8293204199150204,0.5974408128857612,1.1591625991277397,4.614041090011597,99217.32950024307,83.23234180919826
99,0.7743545207753777,0.5974408128857612,1.1591625991277397,4.614041090011597,99217.32950024307,83.23234180919826
100,0.8293204199150204,0.7657032176479698,1.1591625991277397,4.614041090011597,99217.32950024307,83.23234180919826
101,0.8293204199150204,0.5974408128857612,0.7767777177505195,4.614041090011597,99217.32950024307,83.23234180919826
102,0.8293204199150204,0.5974408128857612,1.1591625991277397,6.358378726057708,99217.32950024307,83.23234180919826
103,0.8293204199150204,0.5974408128857612,1.1591625991277397,4.614041090011597,68706.06103911996,83.23234180919826
104,0.8293204199150204,0.5974408128857612,1.1591625991277397,4.614041090011597,99217.32950024307,69.94926456362009
105,0.8293204199150204,0.7657032176479698,0.7767777177505195,6.358378726057708,68706.06103911996,69.94926456362009
106,0.7743545207753777,0.5974408128857612,0.7767777177505195,6.358378726057708,68706.06103911996,69.94926456362009
107,0.7743545207753777,0.7657032176479698,1.1591625991277397,6.358378726057708,68706.06103911996,69.94926456362009
108,0.7743545207753777,0.7657032176479698,0.7767777177505195,4.614041090011597,68706.06103911996,69.94926456362009
109,0.7743545207753777,0.7657032176479698,0.7767777177505195,6.358378726057708,99217.32950024307,69.94926456362009
110,0.7743545207753777,0.7657032176479698,0.7767777177505195,6.358378726057708,68706.06103911996,83.23234180919826
111,0.7743545207753777,0.7657032176479698,0.7767777177505195,6.358378726057708,68706.06103911996,69.94926456362009
112,0.8199289790913462,0.7526028800383211,0.7934868922457099,5.376984822563827,59700.520522892475,78.15933346748352
113,0.6883282551169395,0.7526028800383211,0.7934868922457099,5.376984822563827,59700.520522892475,78.15933346748352
114,0.8199289790913462,0.7061609623581171,0.7934868922457099,5.376984822563827,59700.520522892475,78.15933346748352
115,0.8199289790913462,0.7526028800383211,0.9222303028218448,5.376984822563827,59700.520522892475,78.15933346748352
116,0.8199289790913462,0.7526028800383211,0.7934868922457099,6.6550006633624434,59700.520522892475,78.15933346748352
117,0.8199289790913462,0.7526028800383211,0.7934868922457099,5.376984822563827,63538.82448747754,78.15933346748352
118,0.8199289790913462,0.7526028800383211,0.7934868922457099,5.376984822563827,59700.520522892475,66.11948678269982
119,0.8199289790913462,0.7061609623581171,0.9222303028218448,6.6550006633624434,63538.82448747754,66.11948678269982
120,0.6883282551169395,0.7526028800383211,0.9222303028218448,6.6550006633624434,63538.82448747754,66.11948678269982
121,0.6883282551169395,0.7061609623581171,0.7934868922457099,6.6550006633624434,63538.82448747754,66.11948678269982
122,0.6883282551169395,0.7061609623581171,0.9222303028218448,5.376984822563827,63538.82448747754,66.11948678269982
123,0.6883282551169395,0.7061609623581171,0.9222303028218448,6.6550006633624434,59700.520522892475,66.11948678269982
124,0.6883282551169395,0.7061609623581171,0.9222303028218448,6.6550006633624434,63538.82448747754,78.15933346748352
125,0.6883282551169395,0.7061609623581171,0.9222303028218448,6.6550006633624434,63538.82448747754,66.11948678269982
126,0.7380224130675197,0.6639474074915052,1.1354184136725962,7.33166163880378,91039.88148272038,55.52877711132169
127,0.8317941721156239,0.6639474074915052,1.1354184136725962,7.33166163880378,91039.88148272038,55.52877711132169
128,0.7380224130675197,0.5972175240144133,1.1354184136725962,7.33166163880378,91039.88148272038,55.52877711132169
129,0.7380224130675197,0.6639474074915052,1.2140176314860582,7.33166163880378,91039.88148272038,55.52877711132169
130,0.7380224130675197,0.6639474074915052,1.1354184136725962,5.491553983651102,91039.88148272038,55.52877711132169
131,0.7380224130675197,0.6639474074915052,1.1354184136725962,7.33166163880378,82447.14671745896,55.52877711132169
132,0.7380224130675197,0.6639474074915052,1.1354184136725962,7.33166163880378,91039.88148272038,80.17321936786175
133,0.7380224130675197,0.5972175240144133,1.2140176314860582,5.491553983651102,82447.14671745896,80.17321936786175
134,0.8317941721156239,0.6639474074915052,1.2140176314860582,5.491553983651102,82447.14671745896,80.17321936786175
135,0.8317941721156239,0.5972175240144133,1.1354184136725962,5.491553983651102,82447.14671745896,80.17321936786175
136,0.8317941721156239,0.5972175240144133,1.2140176314860582,7.33166163880378,82447.14671745896,80.17321936786175
137,0.8317941721156239,0.5972175240144133,1.2140176314860582,5.491553983651102,91039.88148272038,80.17321936786175
138,0.8317941721156239,0.5972175240144133,1.2140176314860582,5.491553983651102,82447.14671745896,55.52877711132169
139,0.8317941721156239,0.5972175240144133,1.2140176314860582,5.491553983651102,82447.14671745896,80.17321936786175
140,0.645897762067616,0.7240032482519746,0.9035802730359137,4.113911824300885,76753.24794836342,62.93868794105947
141,0.7383193358406425,0.7240032482519746,0.9035802730359137,4.113911824300885,76753.24794836342,62.93868794105947
142,0.645897762067616,0.6741487428173423,0.9035802730359137,4.113911824300885,76753.24794836342,62.93868794105947
143,0.645897762067616,0.7240032482519746,1.0787511328235269,4.113911824300885,76753.24794836342,62.93868794105947
144,0.645897762067616,0.7240032482519746,0.9035802730359137,4.9781296737492085,76753.24794836342,62.93868794105947
145,0.645897762067616,0.7240032482519746,0.9035802730359137,4.113911824300885,94289.38636556268,62.93868794105947
146,0.645897762067616,0.7240032482519746,0.9035802730359137,4.113911824300885,76753.24794836342,76.49921364150941
147,0.645897762067616,0.6741487428173423,1.0787511328235269,4.9781296737492085,94289.38636556268,76.49921364150941
148,0.7383193358406425,0.7240032482519746,1.0787511328235269,4.9781296737492085,94289.38636556268,76.49921364150941
149,0.7383193358406425,0.6741487428173423,0.9035802730359137,4.9781296737492085,94289.38636556268,76.49921364150941
150,0.7383193358406425,0.6741487428173423,1.0787511328235269,4.113911824300885,94289.38636556268,76.49921364150941
151,0.7383193358406425,0.6741487428173423,1.0787511328235269,4.9781296737492085,76753.24794836342,76.49921364150941
152,0.7383193358406425,0.6741487428173423,1.0787511328235269,4.9781296737492085,94289.38636556268,62.93868794105947
153,0.7383193358406425,0.6741487428173423,1.0787511328235269,4.9781296737492085,94289.38636556268,76.49921364150941
154,0.7624252628162503,0.6189079563692212,1.0580173982307315,8.565561879426241,70959.01318825781,70.30630745925009
155,0.7817798165231943,0.6189079563692212,1.0580173982307315,8.565561879426241,70959.01318825781,70.30630745925009
156,0.7624252628162503,0.7823074025660753,1.0580173982307315,8.565561879426241,70959.01318825781,70.30630745925009
157,0.7624252628162503,0.6189079563692212,0.8084657308645546,8.565561879426241,70959.01318825781,70.30630745925009
158,0.7624252628162503,0.6189079563692212,1.0580173982307315,8.875873867422342,70959.01318825781,70.30630745925009
159,0.7624252628162503,0.6189079563692212,1.0580173982307315,8.565561879426241,50331.47456124425,70.30630745925009
160,0.7624252628162503,0.6189079563692212,1.0580173982307315,8.565561879426241,70959.01318825781,62.42349744774401
161,0.7624252628162503,0.7823074025660753,0.8084657308645546,8.875873867422342,50331.47456124425,62.42349744774401
162,0.7817798165231943,0.6189079563692212,0.8084657308645546,8.875873867422342,50331.47456124425,62.42349744774401
163,0.7817798165231943,0.7823074025660753,1.0580173982307315,8.875873867422342,50331.47456124425,62.42349744774401
164,0.7817798165231943,0.7823074025660753,0.8084657308645546,8.565561879426241,50331.47456124425,62.42349744774401
165,0.7817798165231943,0.7823074025660753,0.8084657308645546,8.875873867422342,70959.01318825781,62.42349744774401
166,0.7817798165231943,0.7823074025660753,0.8084657308645546,8.875873867422342,50331.47456124425,70.30630745925009
167,0.7817798165231943,0.7823074025660753,0.8084657308645546,8.875873867422342,50331.47456124425,62.42349744774401
168,0.7670212469622493,0.7061384623497724,1.2183356825262308,8.28086956962943,68221.45297192037,82.37311718985438
169,0.7049711050093174,0.7061384623497724,1.2183356825262308,8.28086956962943,68221.45297192037,82.37311718985438
170,0.7670212469622493,0.6414129895716906,1.2183356825262308,8.28086956962943,68221.45297192037,82.37311718985438
171,0.7670212469622493,0.7061384623497724,1.0056117484346032,8.28086956962943,68221.45297192037,82.37311718985438
172,0.7670212469622493,0.7061384623497724,1.2183356825262308,5.9918947806581855,68221.45297192037,82.37311718985438
173,0.7670212469622493,0.7061384623497724,1.2183356825262308,8.28086956962943,92862.62039095163,82.37311718985438
174,0.7670212469622493,0.7061384623497724,1.2183356825262308,8.28086956962943,68221.45297192037,55.60740478336811
175,0.7670212469622493,0.6414129895716906,1.0056117484346032,5.9918947806581855,92862.62039095163,55.60740478336811
176,0.7049711050093174,0.7061384623497724,1.0056117484346032,5.9918947806581855,92862.62039095163,55.60740478336811
177,0.7049711050093174,0.6414129895716906,1.2183356825262308,5.9918947806581855,92862.62039095163,55.60740478336811
178,0.7049711050093174,0.6414129895716906,1.0056117484346032,8.28086956962943,92862.62039095163,55.60740478336811
179,0.7049711050093174,0.6414129895716906,1.0056117484346032,5.9918947806581855,68221.45297192037,55.60740478336811
180,0.7049711050093174,0.6414129895716906,1.0056117484346032,5.9918947806581855,92862.62039095163,82.37311718985438
181,0.7049711050093174,0.6414129895716906,1.0056117484346032,5.9918947806581855,92862.62039095163,55.60740478336811
182,0.6850638918206096,0.6104555545002222,0.8688952880911529,5.078690746799111,87303.42607013881,59.77083299309015
183,0.7615166801586747,0.6104555545002222,0.8688952880911529,5.078690746799111,87303.42607013881,59.77083299309015
184,0.6850638918206096,0.7621605798229576,0.8688952880911529,5.078690746799111,87303.42607013881,59.77083299309015
185,0.6850638918206096,0.6104555545002222,0.8581744101829827,5.078690746799111,87303.42607013881,59.77083299309015
186,0.6850638918206096,0.6104555545002222,0.8688952880911529,7.404364152811468,87303.42607013881,59.77083299309015
187,0.6850638918206096,0.6104555545002222,0.8688952880911529,5.078690746799111,60940.839909017086,59.77083299309015
188,0.6850638918206096,0.6104555545002222,0.8688952880911529,5.078690746799111,87303.42607013881,71.52514422312379
189,0.6850638918206096,0.7621605798229576,0.8581744101829827,7.404364152811468,60940.839909017086,71.52514422312379
190,0.7615166801586747,0.6104555545002222,0.8581744101829827,7.404364152811468,60940.839909017086,71.52514422312379
191,0.7615166801586747,0.7621605798229576,0.8688952880911529,7.404364152811468,60940.839909017086,71.52514422312379
192,0.7615166801586747,0.7621605798229576,0.8581744101829827,5.078690746799111,60940.839909017086,71.52514422312379
193,0.7615166801586747,0.7621605798229576,0.8581744101829827,7.404364152811468,87303.42607013881,71.52514422312379
194,0.7615166801586747,0.7621605798229576,0.8581744101829827,7.404364152811468,60940.839909017086,59.77083299309015
195,0.7615166801586747,0.7621605798229576,0.8581744101829827,7.404364152811468,60940.839909017086,71.52514422312379
196,0.6926059018447995,0.7767671173065901,1.1077292854897678,6.978156884200871,94552.30226740241,68.0716682691127
197,0.6549804962798953,0.7767671173065901,1.1077292854897678,6.978156884200871,94552.30226740241,68.0716682691127
198,0.6926059018447995,0.7390883087739348,1.1077292854897678,6.978156884200871,94552.30226740241,68.0716682691127
199,0.6926059018447995,0.7767671173065901,0.9739001835696399,6.978156884200871,94552.30226740241,68.0716682691127
200,0.6926059018447995,0.7767671173065901,1.1077292854897678,8.063052143901587,94552.30226740241,68.0716682691127
201,0.6926059018447995,0.7767671173065901,1.1077292854897678,6.978156884200871,74395.38072794676,68.0716682691127
202,0.6926059018447995,0.7767671173065901,1.1077292854897678,6.978156884200871,94552.30226740241,82.74126783944666
203,0.6926059018447995,0.7390883087739348,0.9739001835696399,8.063052143901587,74395.38072794676,82.74126783944666
204,0.6549804962798953,0.7767671173065901,0.9739001835696399,8.063052143901587,74395.38072794676,82.74126783944666
205,0.6549804962798953,0.7390883087739348,1.1077292854897678,8.063052143901587,74395.38072794676,82.74126783944666
206,0.6549804962798953,0.7390883087739348,0.9739001835696399,6.978156884200871,74395.38072794676,82.74126783944666
207,0.6549804962798953,0.7390883087739348,0.9739001835696399,8.063052143901587,94552.30226740241,82.74126783944666
208,0.6549804962798953,0.7390883087739348,0.9739001835696399,8.063052143901587,74395.38072794676,68.0716682691127
209,0.6549804962798953,0.7390883087739348,0.9739001835696399,8.063052143901587,74395.38072794676,82.74126783944666
210,0.8090833764150739,0.6662007866054773,0.9457868617027998,6.274162615649402,51500.672940164804,75.46754564158618
211,0.81153284214437,0.6662007866054773,0.9457868617027998,6.274162615649402,51500.672940164804,75.46754564158618
212,0.8090833764150739,0.6175629971176385,0.9457868617027998,6.274162615649402,51500.672940164804,75.46754564158618
213,0.8090833764150739,0.6662007866054773,1.138901786878705,6.274162615649402,51500.672940164804,75.46754564158618
214,0.8090833764150739,0.6662007866054773,0.9457868617027998,4.541285257786512,51500.672940164804,75.46754564158618
215,0.8090833764150739,0.6662007866054773,0.9457868617027998,6.274162615649402,81169.91240531206,75.46754564158618
216,0.8090833764150739,0.6662007866054773,0.9457868617027998,6.274162615649402,51500.672940164804,66.78691110573709
217,0.8090833764150739,0.6175629971176385,1.138901786878705,4.541285257786512,81169.91240531206,66.78691110573709
218,0.81153284214437,0.6662007866054773,1.138901786878705,4.541285257786512,81169.91240531206,66.78691110573709
219,0.81153284214437,0.6175629971176385,0.9457868617027998,4.541285257786512,81169.91240531206,66.78691110573709
220,0.81153284214437,0.6175629971176385,1.138901786878705,6.274162615649402,81169.91240531206,66.78691110573709
221,0.81153284214437,0.6175629971176385,1.138901786878705,4.541285257786512,51500.672940164804,66.78691110573709
222,0.81153284214437,0.6175629971176385,1.138901786878705,4.541285257786512,81169.91240531206,75.46754564158618
223,0.81153284214437,0.6175629971176385,1.138901786878705,4.541285257786512,81169.91240531206,66.78691110573709
224,0.8070905094593763,0.7658526150137186,1.1536349509842694,8.85763594508171,80243.96947585046,59.00224773213267
225,0.748607915788889,0.7658526150137186,1.1536349509842694,8.85763594508171,80243.96947585046,59.00224773213267
226,0.8070905094593763,0.7313918601348997,1.1536349509842694,8.85763594508171,80243.96947585046,59.00224773213267
227,0.8070905094593763,0.7658526150137186,1.2026740745641291,8.85763594508171,80243.96947585046,59.00224773213267
228,0.8070905094593763,0.7658526150137186,1.1536349509842694,7.862036233767867,80243.96947585046,59.00224773213267
229,0.8070905094593763,0.7658526150137186,1.1536349509842694,8.85763594508171,78466.90798178315,59.00224773213267
230,0.8070905094593763,0.7658526150137186,1.1536349509842694,8.85763594508171,80243.96947585046,56.90520614385605
231,0.8070905094593763,0.7313918601348997,1.2026740745641291,7.862036233767867,78466.90798178315,56.90520614385605
232,0.748607915788889,0.7658526150137186,1.2026740745641291,7.862036233767867,78466.90798178315,56.90520614385605
233,0.748607915788889,0.7313918601348997,1.1536349509842694,7.862036233767867,78466.90798178315,56.90520614385605
234,0.748607915788889,0.7313918601348997,1.2026740745641291,8.85763594508171,78466.90798178315,56.90520614385605
235,0.748607915788889,0.7313918601348997,1.2026740745641291,7.862036233767867,80243.96947585046,56.90520614385605
236,0.748607915788889,0.7313918601348997,1.2026740745641291,7.862036233767867,78466.90798178315,59.00224773213267
237,0.748607915788889,0.7313918601348997,1.2026740745641291,7.862036233767867,78466.90798178315,56.90520614385605
238,0.701599500104785,0.6771635746210813,0.8081005671992898,4.403035497292876,73715.21475724876,81.60361651331186
239,0.6928550500050187,0.6771635746210813,0.8081005671992898,4.403035497292876,73715.21475724876,81.60361651331186
240,0.701599500104785,0.6223543414473534,0.8081005671992898,4.403035497292876,73715.21475724876,81.60361651331186
241,0.701599500104785,0.6771635746210813,0.9110855041071773,4.403035497292876,73715.21475724876,81.60361651331186
242,0.701599500104785,0.6771635746210813,0.8081005671992898,4.274504562839866,73715.21475724876,81.60361651331186
243,0.701599500104785,0.6771635746210813,0.8081005671992898,4.403035497292876,72400.38262680173,81.60361651331186
244,0.701599500104785,0.6771635746210813,0.8081005671992898,4.403035497292876,73715.21475724876,72.86223100498319
245,0.701599500104785,0.6223543414473534,0.9110855041071773,4.274504562839866,72400.38262680173,72.86223100498319
246,0.6928550500050187,0.6771635746210813,0.9110855041071773,4.274504562839866,72400.38262680173,72.86223100498319
247,0.6928550500050187,0.6223543414473534,0.8081005671992898,4.274504562839866,72400.38262680173,72.86223100498319
248,0.6928550500050187,0.6223543414473534,0.9110855041071773,4.403035497292876,72400.38262680173,72.86223100498319
249,0.6928550500050187,0.6223543414473534,0.9110855041071773,4.274504562839866,73715.21475724876,72.86223100498319
250,0.6928550500050187,0.6223543414473534,0.9110855041071773,4.274504562839866,72400.38262680173,81.60361651331186
251,0.6928550500050187,0.6223543414473534,0.9110855041071773,4.274504562839866,72400.38262680173,72.86223100498319
252,0.6807333761453629,0.7108526078611612,1.0435239868238568,7.669699267484248,56941.07664749026,74.24485904164612
253,0.7985992826148868,0.7108526078611612,1.0435239868238568,7.669699267484248,56941.07664749026,74.24485904164612
254,0.6807333761453629,0.649280526638031,1.0435239868238568,7.669699267484248,56941.07664749026,74.24485904164612
255,0.6807333761453629,0.7108526078611612,0.7963286936283112,7.669699267484248,56941.07664749026,74.24485904164612
256,0.6807333761453629,0.7108526078611612,1.0435239868238568,6.192949731834233,56941.07664749026,74.24485904164612
257,0.6807333761453629,0.7108526078611612,1.0435239868238568,7.669699267484248,60610.3983707726,74.24485904164612
258,0.6807333761453629,0.7108526078611612,1.0435239868238568,7.669699267484248,56941.07664749026,84.27793600596488
259,0.6807333761453629,0.649280526638031,0.7963286936283112,6.192949731834233,60610.3983707726,84.27793600596488
260,0.7985992826148868,0.7108526078611612,0.7963286936283112,6.192949731834233,60610.3983707726,84.27793600596488
261,0.7985992826148868,0.649280526638031,1.0435239868238568,6.192949731834233,60610.3983707726,84.27793600596488
262,0.7985992826148868,0.649280526638031,0.7963286936283112,7.669699267484248,60610.3983707726,84.27793600596488
